x1,x2,x3,x4,v1,v2,v3,v4,v5,m,output
0.133803,0.137967,0.148392,0.01173,0.305586,0.104076,1.526064,0.856935,0.383242,D,0.389
0.116664,0.301916,0.490705,0.074653,6.511476,0.394276,9.769897,0.583483,2.781187,C,0.873
0.494121,0.056614,0.337453,0.046691,9.342615,0.269157,9.56198,0.314996,7.625554,C,0.998
0.007805,0.412398,0.438757,0.026366,5.617966,0.080641,1.655392,0.60109,9.815941,A,0.998
0.031967,0.009502,0.006365,0.024941,4.626796,0.925811,7.500939,0.305298,4.562459,D,0.795
0.546547,0.001773,0.028041,0.034359,2.609094,0.242845,3.292643,0.359511,2.599187,C,0.769
0.252945,0.033581,0.061313,0.077212,5.367638,0.11222,9.593966,0.598486,3.869476,E,0.155
0.131036,0.025674,0.490768,0.02554,9.196408,0.611644,6.231565,0.778549,4.086926,C,0.337
0.563873,0.091183,0.062786,0.094073,0.452844,0.909553,1.600511,0.481316,1.192818,D,0.882
0.086766,0.132747,0.413662,0.002469,9.110373,0.005753,1.673924,0.539768,2.814535,D,0.152
0.574433,0.02321,0.263354,0.042825,5.44718,0.654612,1.953143,0.525056,9.108067,C,0.999
0.026765,0.40588,0.422339,0.058257,1.925798,0.956006,1.112525,0.848897,5.676845,B,0.653
0.568481,0.077359,0.128227,0.091244,9.880229,0.860752,4.90595,0.167822,1.798911,A,0.892
0.284026,0.042492,0.03104,0.058191,0.064702,0.120349,9.271824,0.576196,0.070926,C,0.725
0.597886,0.090212,0.00363,0.087389,9.989126,0.427352,2.464099,0.200245,8.878186,C,0.854
0.531414,0.00166,0.230543,0.015777,6.563279,0.737262,9.185683,0.166148,3.833587,A,0.244
0.337202,0.00831,0.249412,0.026778,1.668912,0.590623,1.787773,0.780494,9.564716,C,0.456
0.522571,0.038788,0.003344,0.043023,1.631425,0.932191,7.720478,0.862233,1.745345,B,0.944
0.207756,0.230015,0.474144,0.010478,9.596145,0.11302,5.554315,0.523827,7.068425,C,0.977
0.018212,0.056134,0.179386,0.053981,9.817591,0.963,9.506283,0.782702,0.184065,E,0.982
0.421208,0.002497,0.445952,0.09491,1.676634,0.78637,9.83587,0.681337,1.342814,B,0.598
0.109183,0.13722,0.073253,0.083223,2.860458,0.981943,5.861947,0.371573,0.00864,D,0.555
0.262112,0.061599,0.04832,0.062438,9.499353,0.066789,1.610795,0.221029,9.463696,C,0.626
0.262565,0.151365,0.093628,0.060304,1.485343,0.219517,9.652712,0.684135,9.152228,A,0.657
0.027032,0.401427,0.471979,0.090362,1.261765,0.962899,5.244021,0.765233,1.712708,B,0.882
0.287431,0.227093,0.246802,0.013667,0.490182,0.968874,1.600277,0.247044,1.296564,A,0.488
0.509276,0.073961,0.29826,0.005891,0.052784,0.474578,9.347379,0.905917,0.906334,E,0.997
0.428024,0.026013,0.448181,0.097064,1.491368,0.038842,5.247642,0.70288,3.544339,B,0.962
0.06209,0.119395,0.22159,0.098269,0.451827,0.501074,1.565256,0.497817,2.056946,B,0.559
0.274912,0.199566,0.429682,0.060589,3.111298,0.01125,2.665274,0.669961,9.773812,C,0.987
0.069157,0.348987,0.378321,0.019251,9.635377,0.862266,2.624295,0.240093,7.423692,D,0.406
0.513332,0.029023,0.308092,0.019179,9.801988,0.310587,3.548677,0.676282,3.283528,D,0.979
0.275758,0.050553,0.151199,0.016809,0.573612,0.904807,8.573629,0.627103,8.277845,C,0.174
0.579752,0.051084,0.134172,0.057307,6.939981,0.007541,1.586953,0.314272,9.688078,C,0.451
0.522629,0.023438,0.028915,0.018694,4.051276,0.194178,6.184248,0.632478,0.010243,B,0.927
0.042604,0.38395,0.368218,0.03778,8.93176,0.021132,4.825886,0.246896,9.225194,E,0.209
0.26006,0.198209,0.446715,0.075298,4.243979,0.96464,9.117141,0.169157,9.586879,E,0.882
0.328551,0.105442,0.417146,0.004256,0.052497,0.272577,9.040608,0.484843,9.729339,C,0.112
0.400304,0.09774,0.243379,0.077446,7.66904,0.96709,1.040967,0.624748,9.97728,C,0.177
0.092123,0.28391,0.498137,0.076974,1.107495,0.092657,6.122618,0.555915,8.102391,D,0.566
0.083692,0.001173,0.009474,0.084952,1.398364,0.479878,2.025208,0.519617,6.136108,A,0.739
0.076949,0.012935,0.371102,0.053259,3.721931,0.695032,2.301459,0.583469,9.842323,C,0.608
0.592167,0.02135,0.198232,0.061068,0.679315,0.549106,3.413913,0.831055,3.078953,B,0.951
0.213442,0.205125,0.48913,0.016218,0.736062,0.788293,1.850914,0.71176,2.857301,C,0.895
0.027925,0.378079,0.494633,0.041985,8.779457,0.566388,2.273999,0.200163,9.880795,D,0.83
0.083269,0.011202,0.298129,0.027446,5.304415,0.030535,8.577417,0.610297,0.06892,E,0.497
0.079809,0.023613,0.399143,0.062105,0.986242,0.203474,1.509259,0.789976,9.419873,D,0.483
0.494535,0.030158,0.243586,0.095976,0.944198,0.948371,1.468008,0.175553,3.359308,C,0.398
0.585923,0.129028,0.09222,0.084481,9.600681,0.755296,9.199037,0.508452,0.334047,D,0.997
0.14891,0.383519,0.329768,0.061075,0.982623,0.045742,6.005416,0.172678,9.073661,B,0.722
0.369432,0.02209,0.0080510000000000009,0.084999,0.080763,0.46318,2.182385,0.586621,5.92655,A,0.404
0.192357,0.134775,0.11427,0.025978,6.526628,0.995154,9.923411,0.148315,9.844081,B,0.313
0.441621,0.003596,0.022905,0.04575,1.871383,0.305072,8.264044,0.672013,5.418706,A,0.632
0.015795,0.279592,0.328253,0.07512,3.80808,0.995003,6.4392,0.864828,6.900901,E,0.948
0.455281,0.205929,0.158948,0.095665,5.24891,0.018274,9.200925,0.759709,0.591582,D,0.978
0.014346,0.192754,0.47907,0.023896,8.837685,0.961309,4.703906,0.411105,2.117327,E,0.989
0.137152,0.336011,0.428537,0.006591,5.613166,0.053506,5.500506,0.190099,9.784559,C,0.665
0.013272,0.323426,0.319711,0.013379,0.860428,0.414842,4.384157,0.26001,0.03127,E,0.936
0.460668,0.117884,0.199639,0.077272,5.440008,0.986548,9.512514,0.284252,2.244915,C,0.652
0.507947,0.003522,0.036521,0.013484,7.089143,0.620636,4.219326,0.422329,8.070829,B,0.689
0.363851,0.107215,0.394306,0.024077,9.603479,0.031226,7.18262,0.060622,7.955218,B,0.234
0.211298,0.333604,0.303357,0.062344,0.006396,0.967636,5.461828,0.45348,3.166945,D,0.69
0.200657,0.153978,0.095478,0.058783,1.993761,0.74421,1.194481,0.590592,9.541865,D,0.403
0.421577,0.075523,0.343526,0.025836,9.521677,0.687779,7.876365,0.633273,1.503514,B,0.255
0.340459,0.046959,0.05564,0.065795,3.874817,0.005093,1.676862,0.87992,1.928384,E,0.627
0.008912,0.419027,0.449522,0.017669,7.237773,0.521256,7.76769,0.411486,0.207863,A,0.999
0.502121,0.084152,0.185036,0.089828,7.188958,0.050332,7.06119,0.628106,5.940212,C,0.206
0.048088,0.086654,0.271979,0.092638,1.008405,0.26757,9.460318,0.600505,9.269472,A,0.308
0.357994,0.078804,0.028175,0.066449,7.999881,0.854081,1.225181,0.251034,9.98522,D,0.809
0.2392,0.087316,0.497921,0.005357,3.354664,0.043664,9.673698,0.228964,8.427,E,0.051
0.060986,0.391845,0.454214,0.008184,1.106549,0.722137,8.948147,0.726157,6.364251,C,0.956
0.037401,0.13314,0.050064,0.094601,6.456751,0.030535,4.450771,0.20715,0.125124,A,0.804
0.071025,0.078636,0.087111,0.093044,0.25048,0.026053,5.406737,0.283152,3.695316,B,0.474
0.17993,0.210127,0.457695,0.059277,6.359909,0.06318,1.335021,0.853466,1.76109,A,0.368
0.219591,0.148508,0.344629,0.07152,9.506037,0.063924,5.621349,0.26323,0.561115,C,0.168
0.175635,0.373234,0.341032,0.03473,9.087295,0.972998,7.846043,0.376851,8.899849,E,0.704
0.255904,0.29383,0.31408,0.071522,5.359742,0.058458,1.258451,0.545893,9.663267,C,0.626
0.193631,0.20344,0.463414,0.082454,6.407447,0.789264,1.003239,0.868473,9.917381,B,0.185
0.498997,0.003385,0.220744,0.071455,1.444474,0.407115,6.450251,0.455587,9.895151,A,0.39
0.565387,0.130194,0.117385,0.014078,5.698226,0.650864,2.028786,0.32879,6.477891,A,0.999
0.036295,0.354663,0.330029,0.037449,5.209263,0.211896,9.68545,0.245594,4.991412,B,0.2
0.45017,0.021332,0.086594,0.067967,3.933714,0.864297,8.591708,0.224128,2.871295,E,0.439
0.57458,0.047907,0.170097,0.028888,2.652461,0.687591,8.730136,0.29212,8.876047,A,0.66
0.051024,0.211554,0.173245,0.050887,9.37065,0.926785,3.74522,0.183826,9.984135,E,0.371
0.039476,0.247318,0.385269,0.073766,9.455946,0.37102,7.0613340000000004,0.271656,9.656315,A,0.633
0.35135,0.036897,0.376216,0.045687,9.399809,0.523668,3.057344,0.541344,8.346099,D,0.194
0.21279,0.150367,0.488734,0.026663,7.869061,0.849098,9.435272,0.498221,8.785329,D,0.018
0.037961,0.406625,0.380845,0.090493,4.768122,0.847511,9.882695,0.404585,8.463142,C,0.478
0.015255,0.056936,0.435356,0.02912,4.667272,0.498011,6.155037,0.406661,3.574793,D,0.992
0.163979,0.007476,0.049963,0.069424,4.355208,0.525205,8.77919,0.732707,0.479434,A,0.474
0.020603,0.191157,0.138355,0.087727,4.930242,0.496525,9.131183,0.741889,5.6251,B,0.964
0.054245,0.377545,0.409679,0.025001,1.3632,0.279945,8.446983,0.139801,9.730694,A,0.466
0.428363,0.078097,0.005967,0.075471,5.547273,0.724218,4.908981,0.410866,9.892792,D,0.891
0.328747,0.099757,0.474886,0.024855,6.14,0.191311,5.459759,0.51503,9.985408,C,0.792
0.027287,0.043508,0.042536,0.013642,9.551819,0.806901,9.885408,0.446092,4.103284,E,0.903
0.423086,0.026789,0.26594,0.034562,9.469691,0.292263,6.67644,0.539945,3.25295,A,0.195
0.144917,0.22022,0.260254,0.006596,0.003474,0.535198,9.265672,0.727338,9.46304,E,0.302
0.009327,0.398068,0.457669,0.009364,6.126294,0.957503,5.148487,0.085439,9.584063,C,0.994
0.197176,0.224073,0.492596,0.012466,6.405707,0.866164,5.405819,0.44593,9.883263,C,0.949
0.090473,0.223971,0.281814,0.092889,7.555414,0.949751,1.68975,0.653434,2.156403,C,0.326
0.446001,0.006865,0.449812,0.017572,4.052117,0.591023,3.221378,0.572043,9.212244,B,0.999
0.244248,0.177386,0.399609,0.082987,2.105261,0.954005,1.92672,0.459603,9.974004,E,0.261
0.068429,0.268289,0.459121,0.003317,0.356761,0.962669,5.131223,0.245982,4.410086,A,0.221
0.410688,0.011516,0.28999,0.007224,0.201087,0.891305,6.66121,0.46366,6.19069,B,0.308
0.1852,0.019452,0.137398,0.025204,5.137376,0.665216,3.154726,0.606177,9.552159,A,0.166
0.353114,0.204407,0.117544,0.094204,0.592237,0.158447,3.67379,0.210296,6.552173,E,0.565
0.432542,0.160901,0.263039,0.044668,0.856541,0.224313,1.562816,0.225233,0.100905,E,0.996
0.140549,0.271998,0.438887,0.048111,9.258567,0.995606,4.970825,0.139336,1.189364,C,0.469
0.099629,0.11436,0.272067,0.03832,8.526625,0.092791,9.951439,0.642001,4.331128,D,0.177
0.067384,0.027993,0.236554,0.065425,8.060113,0.580633,5.745714,0.693578,0.589116,D,0.247
0.4767,0.007307,0.073109,0.028087,8.454869,0.131873,2.670805,0.171172,2.284793,D,0.658
0.236136,0.04939,0.273787,0.022494,9.878442,0.940848,5.856613,0.517184,9.556737,A,0.045
0.544389,0.077737,0.051557,0.034646,9.46968,0.06254,5.235111,0.118934,1.678107,E,0.896
0.077003,0.215781,0.311968,0.094904,2.138662,0.857426,9.948555,0.550379,0.549434,C,0.441
0.196278,0.213065,0.326654,0.004942,3.845471,0.004242,1.16471,0.609796,0.620458,D,0.296
0.281717,0.040375,0.011692,0.031527,9.255625,0.846172,5.677519,0.192098,9.188052,A,0.472
0.171686,0.355042,0.364004,0.006613,4.919053,0.859199,2.575554,0.638632,5.172694,A,0.646
0.53025,0.070264,0.10406,0.075852,0.739083,0.565144,5.317606,0.531097,9.736524,E,0.509
0.092697,0.240086,0.333376,0.032065,0.038673,0.105857,6.152109,0.579848,5.721017,C,0.316
0.166503,0.363349,0.351892,0.050871,0.285372,0.680876,1.749053,0.755753,9.538747,E,0.929
0.508713,0.002328,0.374391,0.004202,7.966206,0.963588,3.13473,0.598449,3.992031,E,0.997
0.445509,0.0012,0.372662,0.010706,2.792074,0.43909,3.565253,0.65334,3.061918,A,0.585
0.275287,0.044965,0.493199,0.096789,4.688149,0.644224,5.803747,0.774289,7.520601,B,0.086
0.169278,0.125187,0.102891,0.056488,9.942801,0.038088,5.934065,0.688332,9.954082,B,0.345
0.32448,0.177827,0.187683,0.053732,0.108745,0.049178,7.701018,0.539725,9.279854,E,0.289
0.462925,0.069044,0.019841,0.053436,1.322207,0.892014,1.493976,0.398577,7.527423,C,0.842
0.238057,0.016145,0.307961,0.081899,5.57166,0.868146,9.488514,0.587397,8.506429,E,0.204
0.051723,0.037333,0.131324,0.010411,8.911498,0.879974,2.257313,0.886183,2.801237,B,0.414
0.013985,0.106538,0.089707,0.084903,4.997386,0.872888,2.372867,0.828676,5.71402,A,0.996
0.421423,0.22326,0.225579,0.016135,3.347254,0.031052,3.860354,0.163174,9.984083,A,0.999
0.026724,0.025471,0.370241,0.00394,9.65082,0.720749,9.284401,0.645342,9.715921,A,0.985
0.069959,0.039236,0.034222,0.09189,9.265305,0.035837,3.634786,0.568317,5.118123,A,0.318
0.589546,0.050694,0.219159,0.09143,8.424637,0.53019,7.328817,0.553441,0.770503,D,0.998
0.160073,0.112148,0.458212,0.033403,8.455897,0.319073,9.072557,0.463505,0.2397,E,0.056
0.251124,0.227813,0.268721,0.099514,9.364637,0.11924,9.905109,0.62236,9.543236,E,0.226
0.12385,0.413997,0.337567,0.085936,9.61223,0.538721,3.391655,0.493187,0.227838,A,0.865
0.591936,0.005849,0.089713,0.003404,0.631239,0.940115,9.800461,0.346443,0.432499,B,0.488
0.394106,0.174207,0.277572,0.0431,0.162614,0.013047,5.635419,0.708566,6.597181,D,0.973
0.532012,0.059972,0.040116,0.073113,7.443878,0.746826,8.893443,0.5885,0.977825,C,0.85
0.250058,0.036426,0.497992,0.08329,4.842122,0.02044,1.661378,0.697475,0.554038,A,0.242
0.045345,0.074927,0.098491,0.068648,4.019078,0.314205,8.057274,0.43937,9.778146,B,0.873
0.174864,0.003886,0.074628,0.071541,3.092831,0.291893,5.078905,0.683249,4.007256,A,0.566
0.245176,0.029226,0.489236,0.044075,5.387659,0.94586,1.686022,0.215589,9.042377,B,0.061
0.114017,0.215799,0.252715,0.081458,9.015439,0.028872,1.968477,0.629244,0.073307,A,0.33
0.590464,0.061203,0.21382,0.063159,2.58413,0.431106,5.417479,0.776182,3.846866,B,0.998
0.024605,0.328488,0.498495,0.027592,3.518505,0.704024,3.984301,0.461426,6.31093,C,0.644
0.034013,0.129666,0.161351,0.071344,2.158111,0.741618,6.331219,0.543067,0.156535,A,0.917
0.441143,0.051019,0.120839,0.066087,7.560629,0.926288,5.950131,0.655908,4.408463,B,0.214
0.040197,0.161049,0.297489,0.038778,1.33904,0.051267,2.383287,0.356505,0.727387,C,0.821
0.221761,0.050418,0.315768,0.078721,8.172475,0.966495,2.047482,0.33545,5.618152,D,0.062
0.456653,0.079276,0.177982,0.083862,3.093392,0.22195,1.556439,0.22612,9.821555,E,0.152
0.565858,0.00316,0.160308,0.091268,4.231495,0.064341,5.476293,0.51728,5.399849,A,0.511
0.371547,0.103815,0.03175,0.095242,9.990461,0.38064,1.401346,0.493042,9.9893439999999991,C,0.893
0.045987,0.32546,0.25899,0.07234,7.340579,0.878657,7.263978,0.378019,8.952195,B,0.413
0.03811,0.233902,0.304379,0.090443,9.364682,0.839586,6.124257,0.697948,5.79296,D,0.801
0.569147,0.090875,0.087101,0.042311,6.124494,0.078503,2.831996,0.475535,9.371335,B,0.834
0.553912,0.092037,0.176423,0.030232,1.880489,0.577495,1.295278,0.555446,3.938043,E,0.999
0.208192,0.247564,0.41938,0.0875,9.982286,0.304979,9.496913,0.436651,9.832182,D,0.607
0.226275,0.068751,0.169302,0.082537,0.637849,0.603981,5.431062,0.33451,8.982911,E,0.127
0.309072,0.056577,0.138229,0.066962,6.850484,0.588007,9.713256,0.619183,5.69286,D,0.135
0.145908,0.03702,0.021521,0.039798,0.207402,0.820599,3.983541,0.609975,0.051248,E,0.555
0.067287,0.204156,0.209445,0.021285,4.579626,0.085466,1.776781,0.817898,6.34629,D,0.423
0.354477,0.17975,0.104974,0.092031,2.824736,0.995858,9.979935,0.7976,0.164908,A,0.482
0.313989,0.266129,0.209957,0.074652,9.114924,0.241154,1.447149,0.214069,9.991085,B,0.45
0.317411,0.029323,0.030935,0.012902,3.885499,0.009403,6.715811,0.548058,0.120826,C,0.675
0.420207,0.099014,0.313349,0.050897,5.871215,0.032305,2.014007,0.315846,9.552966,C,0.123
0.267585,0.119908,0.217412,0.010667,3.490253,0.986634,1.052098,0.807762,8.702663,C,0.272
0.44947,0.006705,0.396859,0.057539,6.214005,0.512335,5.956933,0.813865,7.340237,D,0.826
0.446921,0.008194,0.254755,0.056171,7.208659,0.33414,1.207243,0.799724,5.883624,D,0.353
0.397214,0.015607,0.369642,0.018179,7.6227,0.225768,9.782078,0.396967,9.235725,E,0.179
0.134221,0.030274,0.437378,0.099308,6.261829,0.367538,1.626832,0.684184,8.352385,C,0.326
0.546278,0.105601,0.061372,0.07106,0.407279,0.394609,5.3721,0.430706,9.790041,A,0.826
0.453779,0.183251,0.155179,0.04692,9.500914,0.389429,8.858996,0.668658,8.504681,E,0.985
0.524906,0.085639,0.250383,0.042766,1.113334,0.833625,4.004936,0.433741,6.733388,A,0.979
0.331672,0.090013,0.465336,0.088609,9.383033,0.788179,3.64157,0.646971,0.153543,C,0.645
0.209521,0.191392,0.489716,0.026857,2.250057,0.880593,5.503168,0.399339,5.670812,B,0.43
0.55391,0.085191,0.145591,0.078268,7.194267,0.432868,9.701488,0.221048,9.974038,B,0.926
0.299994,0.126877,0.470117,0.025821,1.657987,0.407271,4.981228,0.472097,6.584636,C,0.235
0.411753,0.091952,0.248173,0.083448,2.413385,0.154738,8.742817,0.399816,3.803511,C,0.062
0.109463,0.330942,0.357892,0.042962,0.179487,0.273071,1.973226,0.671968,7.947881,C,0.217
0.476051,0.001299,0.390964,0.016305,2.044926,0.881262,4.540383,0.591662,1.158697,A,0.978
0.179525,0.00936,0.317619,0.075894,0.699507,0.92143,4.26417,0.550538,0.324976,C,0.445
0.521377,0.037736,0.092304,0.079738,9.633804,0.494434,1.447212,0.241295,1.820404,C,0.234
0.329602,0.016075,0.203489,0.039319,3.66305,0.579995,7.468886,0.058706,9.515151,B,0.586
0.262432,0.172188,0.271637,0.071123,0.55762,0.657284,1.125833,0.430217,0.851371,A,0.396
0.412247,0.054568,0.415779,0.023012,7.787474,0.98664,9.33702,0.908956,3.561816,A,0.967
0.243789,0.118477,0.426705,0.035063,0.319212,0.142432,1.757953,0.523447,8.753243,E,0.044
0.127116,0.075227,0.011345,0.094235,5.831708,0.20614,9.808109,0.167926,3.422573,A,0.48
0.372476,0.042137,0.023837,0.058337,4.450899,0.927803,5.378237,0.622109,9.874303,E,0.861
0.406055,0.083497,0.172607,0.020359,1.314592,0.525942,9.405834,0.920532,3.023083,C,0.583
0.015021,0.145016,0.347923,0.081852,6.647814,0.964788,9.923633,0.173867,0.376265,C,0.991
0.257848,0.335872,0.242487,0.099717,8.065584,0.039993,9.108137,0.834586,7.682197,B,0.904
0.396397,0.104214,0.363201,0.009183,0.507013,0.805777,1.238891,0.186252,8.852032,E,0.463
0.090091,0.383997,0.31963,0.07439,9.53737,0.800461,9.481983,0.312681,1.77566,B,0.323
0.003117,0.327057,0.44611,0.009039,7.290268,0.652005,6.220599,0.325969,8.891028,A,0.997
0.106468,0.184527,0.152364,0.036692,0.424069,0.681931,4.789315,0.636506,8.434702,B,0.435
0.186956,0.003156,0.385344,0.061411,1.471401,0.770126,9.870585,0.564611,3.279263,C,0.338
0.142775,0.248723,0.355299,0.071081,5.281646,0.093025,9.971915,0.526879,0.226836,C,0.4
0.564378,0.13581,0.119912,0.041638,0.96903,0.159841,3.275953,0.503098,9.404508,A,0.999
0.5872,0.009567,0.267374,0.064977,5.200479,0.95676,5.270575,0.691148,7.150404,D,0.999
0.591406,0.087516,0.139104,0.032239,1.272441,0.073454,6.158976,0.607289,7.363298,A,0.999
0.360343,0.178978,0.28908,0.003171,9.871281,0.536746,9.632075,0.330092,0.909188,E,0.683
0.114173,0.228846,0.496546,0.078464,7.299091,0.481722,6.773199,0.351994,6.948902,E,0.239
0.510523,0.108853,0.178815,0.062131,5.210153,0.917659,1.840311,0.270219,7.437803,B,0.967
0.221448,0.083889,0.031717,0.086453,2.584991,0.820254,9.139923,0.182515,0.049324,D,0.265
0.144035,0.0246,0.060772,0.055783,9.223624,0.007381,9.616455,0.425678,9.261107,B,0.123
0.173983,0.033257,0.481675,0.006901,0.73457,0.489763,7.348126,0.646635,8.727704,B,0.196
0.273948,0.19563,0.415775,0.032677,8.900631,0.865744,7.742613,0.876416,9.923796,C,0.75
0.049974,0.366858,0.423539,0.053372,7.126147,0.020234,7.7674010000000004,0.443749,9.848989,E,0.179
0.046373,0.05933,0.078595,0.051253,5.520184,0.539072,4.854343,0.429972,3.144413,D,0.829
0.344896,0.247637,0.284623,0.031279,2.657331,0.776666,1.924512,0.152898,9.983415,C,0.978
0.07417,0.187564,0.286247,0.053373,0.089688,0.877417,2.235329,0.802522,0.392474,B,0.514
0.422742,0.156501,0.221466,0.027063,9.2577,0.039363,4.991347,0.409656,4.896719,A,0.72
0.583598,0.087019,0.110685,0.020192,0.82286,0.989217,6.823659,0.341619,1.946982,E,0.97
0.039659,0.056518,0.020348,0.094675,9.42983,0.459301,2.599685,0.203667,4.028298,C,0.836
0.365188,0.012314,0.165128,0.009495,8.016197,0.661872,1.933823,0.276124,9.576715,B,0.574
0.304987,0.176204,0.375803,0.056868,9.483449,0.163626,1.062924,0.849784,4.072344,A,0.691
0.188678,0.011925,0.068431,0.078381,1.772269,0.921321,6.128406,0.405833,9.13804,D,0.279
0.082031,0.342938,0.392744,0.096162,8.743885,0.191277,1.027604,0.738322,8.540296,A,0.141
0.346992,0.04034,0.088415,0.02172,1.941764,0.203088,5.062691,0.732718,9.116083,E,0.743
0.085687,0.050385,0.201424,0.0252,3.097728,0.826601,8.533623,0.694947,2.253376,E,0.239
0.45781,0.022433,0.423424,0.069908,2.947805,0.409607,6.549711,0.596919,9.479876,B,0.997
0.320575,0.057786,0.007002,0.052924,9.717228,0.443313,7.363993,0.633385,9.781869,B,0.783
0.566513,0.056086,0.236052,0.044536,2.073314,0.037437,2.117729,0.185138,0.128715,A,0.997
0.353565,0.029693,0.071278,0.086733,9.421407,0.228645,9.100167,0.207239,9.508286,C,0.416
0.122544,0.076986,0.210262,0.012696,9.014606,0.516646,8.842375,0.654671,0.532622,D,0.225
0.043428,0.432953,0.39988,0.065475,5.731301,0.501963,2.352221,0.52617100000000006,9.749135,B,0.582
0.444623,0.069868,0.345726,0.076376,4.813152,0.44094,9.750319,0.49044,5.772752,D,0.84
0.515105,0.117471,0.114795,0.008359,0.857153,0.399341,8.804076,0.117312,0.220469,D,0.681
0.342407,0.136147,0.142791,0.076609,9.958714,0.964333,6.302922,0.231349,7.648221,D,0.342
0.203542,0.067858,0.290513,0.072526,9.85582,0.271873,3.017751,0.416359,9.426742,A,0.063
0.543344,0.151712,0.141974,0.039493,7.644328,0.686327,6.264979,0.751214,9.377631,E,0.998
0.319739,0.171887,0.397766,0.060161,0.469774,0.535419,8.050827,0.790415,3.026496,C,0.958
0.236392,0.168416,0.329176,0.074119,9.562904,0.95572,9.070203,0.298565,2.611607,E,0.208
0.096112,0.406983,0.376242,0.035762,8.367157,0.141157,3.763534,0.276048,1.262287,E,0.714
0.007175,0.335516,0.412901,0.019933,1.088389,0.806839,7.922752,0.640958,9.423833,D,0.965
0.158731,0.06593,0.152898,0.027849,6.815089,0.857605,5.722635,0.02783,0.524753,B,0.341
0.154305,0.300245,0.438113,0.043612,3.450874,0.987497,1.83012,0.160812,8.234358,D,0.339
0.096884,0.025864,0.048467,0.070036,0.568579,0.151424,8.467601,0.166942,3.89273,A,0.134
0.490816,0.113977,0.088813,0.052966,2.727051,0.021446,6.589717,0.877277,6.284526,B,0.668
0.559263,0.020945,0.138618,0.020514,4.808091,0.77184,5.520226,0.208478,9.977728,D,0.163
0.194464,0.075885,0.382384,0.007065,0.664355,0.427733,3.71669,0.708275,0.841877,D,0.06
0.446027,0.067349,0.065533,0.082657,0.803337,0.971334,4.068671,0.525933,3.522985,D,0.768
0.157592,0.065898,0.427863,0.006784,1.848545,0.040914,4.526015,0.499371,0.951184,C,0.095
0.236433,0.144089,0.373914,0.098901,0.242479,0.894802,6.580127,0.164337,9.95143,C,0.035
0.010609,0.129689,0.493765,0.086207,2.282976,0.949861,1.793485,0.37745,0.486803,D,0.998
0.444056,0.100179,0.262906,0.057893,7.673987,0.977193,5.024869,0.417253,9.755876,D,0.203
0.039189,0.277441,0.185856,0.093128,6.473734,0.008652,8.583856,0.27934,4.120535,E,0.533
0.212285,0.230237,0.185038,0.068997,9.281004,0.540885,1.22457,0.356368,9.956861,C,0.173
0.23014,0.008138,0.331227,0.011964,6.437224,0.477258,7.061395,0.60722,1.044503,E,0.302
0.368201,0.070498,0.01928,0.091898,1.465923,0.510205,2.150364,0.399034,9.331687,D,0.843
0.305795,0.12632,0.24252,0.005207,1.083314,0.189299,1.288412,0.431568,3.6504,D,0.488
0.501491,0.061492,0.233302,0.098818,8.337059,0.647277,1.176556,0.222429,9.938767,C,0.459
0.020695,0.354164,0.479457,0.016794,0.214229,0.40234,4.20812,0.610924,0.47478,D,0.466
0.324481,0.208269,0.218903,0.025172,0.408526,0.552334,1.553529,0.55501,9.565677,A,0.539
0.029614,0.180662,0.352883,0.019793,6.515191,0.348972,2.031083,0.156499,9.779823,E,0.886
0.011611,0.280041,0.337315,0.087502,2.926712,0.524947,6.429185,0.5638,3.489501,E,0.989
0.356783,0.095301,0.179645,0.025009,9.83383,0.013026,6.082137,0.598279,8.675655,B,0.604
0.198805,0.269572,0.435828,0.016362,8.135201,0.819903,2.425305,0.595547,9.57274,B,0.92
0.042401,0.34507,0.351476,0.007095,3.798671,0.851818,3.853836,0.305972,9.864234,B,0.262
0.12196,0.002565,0.081745,0.093024,0.033059,0.01341,4.554529,0.857977,8.071695,C,0.529
0.380258,0.156041,0.339754,0.082053,4.437358,0.007206,6.075166,0.720835,9.328658,D,0.971
0.135805,0.304212,0.439738,0.017412,9.753508,0.641442,8.001639,0.458949,9.482013,C,0.281
0.011267,0.31841,0.446222,0.071266,3.307775,0.217404,8.220201,0.921202,0.160109,B,0.893
0.592256,0.121233,0.080948,0.086428,3.252951,0.608562,8.434329,0.725876,8.974969,C,0.992
0.111526,0.152882,0.369905,0.052716,2.655675,0.956251,3.979953,0.381232,9.004845,B,0.297
0.168201,0.021295,0.38484,0.064951,7.608553,0.083936,5.912432,0.465597,7.621042,E,0.339
0.367485,0.137699,0.072654,0.074641,0.955864,0.814239,4.765732,0.789159,0.797432,C,0.693
0.435348,0.258635,0.165114,0.09571,6.155314,0.280985,8.968663,0.154197,8.168599,E,0.998
0.24686,0.148091,0.385673,0.087611,9.242047,0.632479,7.190573,0.58226,6.019604,B,0.013
0.115772,0.329558,0.446396,0.048897,2.244533,0.120307,2.946417,0.462549,9.926206,B,0.339
0.102576,0.369273,0.299653,0.084736,4.081149,0.295365,1.113037,0.304896,7.743664,D,0.136
0.205616,0.043615,0.145778,0.016797,6.850851,0.182204,2.39754,0.817318,6.660717,B,0.148
